yyyy doy mn dd    MJD                 P0ms           Pdot0                  nu0            nudot0_15       tJPLms        SNthr 
2018 003 01 03  58121     33.7439688099380   4.210078E-013     29.6349254479363        -369741.19608      20.5276         5.5 
nGRPmax
   7961
 nGRP  nORG  NSEQpulse        TDBsec                  MJD   peakSN    sumSN  Nsubpulse        phase       UThhmmss          UTsec
 4205  4205    1420549  47934.995943  58121.5548031937920     6.99    13.32          3     -0.00200  130958.226759   47398.226760
 4206  4206    1420563  47935.468268  58121.5548086605180     7.60    11.44          3     -0.00472  130958.699099   47398.699100
 4207  4207    1420612  47937.121814  58121.5548277987710    46.47    50.46          2     -0.00200  131000.352700   47400.352700
 4208  4208    1420748  47941.710941  58121.5548809136640    14.13    16.58          2     -0.00367  131004.941975   47404.941975
 4209  4209    1420753  47941.879875  58121.5548828689150     6.82    12.78          3      0.00269  131005.110914   47405.110915
 4210  4210    1421090  47953.251522  58121.5550144852100     8.74    10.05          2      0.00042  131016.482929   47416.482930
 4211  4211    1421136  47954.803587  58121.5550324489220     6.02     7.60          2     -0.00431  131018.035044   47418.035045
 4212  4212    1421171  47955.984849  58121.5550461209340     5.91     9.07          2      0.00228  131019.216345   47419.216345
 4213  4213    1421464  47965.871699  58121.5551605520770    16.51    23.12          3     -0.00181  131029.103515   47429.103515
 4214  4214    1421698  47973.767834  58121.5552519425280    20.45    47.20          5     -0.00058  131036.999904   47436.999905
 4215  4215    1421919  47981.225293  58121.5553382557060     5.52     5.52          1      0.00050  131044.457605   47444.457605
 4216  4216    1421923  47981.360288  58121.5553398181500     7.85    14.26          4      0.00108  131044.592604   47444.592605
 4217  4217    1421986  47983.486315  58121.5553644249470     5.72    10.70          3      0.00569  131046.718699   47446.718700
 4218  4218    1422021  47984.667221  58121.5553780928380    22.17    35.56          5      0.00175  131047.899644   47447.899645
 4219  4219    1422341  47995.465402  58121.5555030717820     7.81    11.63          3      0.00483  131058.698174   47458.698175
 4220  4220    1422441  47998.839703  58121.5555421261950     6.67     6.67          1      0.00194  131102.072585   47462.072585
 4221  4221    1422470  47999.818196  58121.5555534513410    10.89    17.95          3     -0.00050  131103.051110   47463.051110
 4222  4222    1422731  48008.625306  58121.5556553854850     7.95     7.95          1     -0.00261  131111.858504   47471.858505
 4223  4223    1422805  48011.122381  58121.5556842868220    68.60    77.59          2     -0.00206  131114.355660   47474.355660
 4224  4224    1422868  48013.248432  58121.5557088938880    20.14    39.12          5      0.00328  131116.481780   47476.481780
 4225  4225    1422958  48016.285179  58121.5557440414210    28.02    38.96          4     -0.00300  131119.518624   47479.518625
 4226  4226    1423218  48025.058710  58121.5558455869180    16.44    22.36          3     -0.00022  131128.292439   47488.292440
 4227  4227    1423228  48025.396179  58121.5558494928130     8.79     8.79          1      0.00064  131128.629919   47488.629920
 4228  4228    1423291  48027.522195  58121.5558740994820     8.58    11.44          2      0.00494  131130.756005   47490.756005
 4229  4229    1423312  48028.230602  58121.5558822986370    15.29    18.37          2     -0.00147  131131.464435   47491.464435
 4230  4230    1423491  48034.270717  58121.5559522073730    12.73    19.99          3     -0.00325  131137.504744   47497.504745
 4231  4231    1423700  48041.323369  58121.5560338352900    15.69    25.35          3      0.00144  131144.557625   47504.557625
 4232  4232    1423769  48043.651643  58121.5560607828990     6.62     8.36          2     -0.00036  131146.885974   47506.885975
 4233  4233    1424136  48056.035618  58121.5562041159550     6.40     9.55          3     -0.00242  131159.270349   47519.270350
 4234  4234    1424374  48064.066693  58121.5562970682110     8.36    10.53          2     -0.00225  131207.301684   47527.301685
 4235  4235    1424405  48065.112924  58121.5563091773570     6.28     8.39          2      0.00272  131208.347950   47528.347950
 4236  4236    1424450  48066.631340  58121.5563267516160     5.99     6.82          2      0.00083  131209.866414   47529.866415
 4237  4237    1424468  48067.238685  58121.5563337810690     6.06    12.02          3     -0.00053  131210.473780   47530.473780
 4238  4238    1424659  48073.683932  58121.5564083788420     8.59    14.42          3      0.00375  131216.919235   47536.919235
 4239  4239    1424728  48076.012302  58121.5564353275650     5.94     9.57          3      0.00478  131219.247680   47539.247680
 4240  4240    1424959  48083.807084  58121.5565255449600    20.78    23.32          2      0.00244  131227.042715   47547.042715
 4241  4241    1424976  48084.380551  58121.5565321822980     6.77    15.64          5     -0.00294  131227.616199   47547.616200
 4242  4242    1424994  48084.988096  58121.5565392140670    85.05    93.91          3      0.00161  131228.223765   47548.223765
 4243  4243    1425006  48085.392983  58121.5565439002620    14.16    16.50          2      0.00039  131228.628664   47548.628665
 4244  4244    1425082  48087.957600  58121.5565735833340     6.97    11.80          3      0.00258  131231.193364   47551.193365
 4245  4245    1425247  48093.525310  58121.5566380244220   194.21   225.28          5      0.00114  131236.761254   47556.761255
 4246  4246    1425282  48094.706407  58121.5566516945280     6.82    12.32          3      0.00283  131237.942389   47557.942390
 4247  4247    1425283  48094.740101  58121.5566520845060     8.18    13.91          3      0.00136  131237.976085   47557.976085
 4248  4248    1425367  48097.574504  58121.5566848900860     9.51    31.25          7     -0.00136  131240.810579   47560.810580
 4249  4249    1425527  48102.973459  58121.5567473779970    15.27    22.57          3     -0.00381  131246.209710   47566.209710
 4250  4250    1425877  48114.784062  58121.5568840747900     5.87     8.65          2      0.00231  131258.020694   47578.020695
 4251  4251    1426198  48125.615897  58121.5570094432510     7.02     8.30          2      0.00272  131308.852879   47588.852880
 4252  4252    1426211  48126.054392  58121.5570145184260    14.44    15.27          2     -0.00250  131309.291389   47589.291390
 4253  4253    1426256  48127.572988  58121.5570320947710     7.36     9.37          2      0.00094  131310.810035   47590.810035
 4254  4254    1426395  48132.263461  58121.5570863826560     8.19    15.96          3      0.00269  131315.500659   47595.500660
 4255  4255    1426491  48135.502792  58121.5571238749060     6.37     6.37          1     -0.00006  131318.740095   47598.740095
 4256  4256    1426497  48135.705210  58121.5571262177150    11.96    14.10          2     -0.00139  131318.942519   47598.942520
 4257  4257    1426637  48140.429307  58121.5571808947580    19.41    27.31          3     -0.00322  131323.666770   47603.666770
 4258  4258    1426638  48140.463231  58121.5571812873980    18.13    50.87          5      0.00211  131323.700694   47603.700695
 4259  4259    1426684  48142.015466  58121.5571992530820    15.52    27.09          5      0.00244  131325.252979   47605.252980
 4260  4260    1426781  48145.288580  58121.5572371363460     5.68    11.30          3      0.00089  131328.526200   47608.526200
 4261  4261    1426830  48146.941926  58121.5572562722940    53.85    69.97          4     -0.00236  131330.179600   47610.179600
 4262  4262    1426900  48149.304140  58121.5572836127360    14.21    18.86          2      0.00164  131332.541890   47612.541890
 4263  4263    1426993  48152.442303  58121.5573199340670    19.83    23.35          2      0.00081  131335.680155   47615.680155
 4264  4264    1427152  48157.807425  58121.5573820303870     8.29    10.44          2     -0.00431  131341.045449   47621.045450
 4265  4265    1427181  48158.785993  58121.5573933564030     7.51    11.62          3     -0.00453  131342.024049   47622.024050
 4266  4266    1427197  48159.326161  58121.5573996083460     8.40    15.90          4      0.00328  131342.564234   47622.564235
 4267  4267    1427698  48176.231769  58121.5575952750980     5.67    12.99          3     -0.00058  131359.470390   47639.470390
 4268  4268    1427848  48181.293445  58121.5576538593150    12.54    14.67          2      0.00172  131404.532229   47644.532230
 4269  4269    1427929  48184.026431  58121.5576854910980    33.44    55.00          6     -0.00647  131407.265305   47647.265305
 4270  4270    1428010  48186.759898  58121.5577171284480     9.46    14.00          3     -0.00044  131409.998859   47649.998860
 4271  4271    1428126  48190.674171  58121.5577624325380    26.14    29.68          2     -0.00131  131413.913260   47653.913260
 4272  4272    1428159  48191.787800  58121.5577753217540     7.00     7.00          1      0.00097  131415.026924   47655.026925
 4273  4273    1428775  48212.574032  58121.5580159031420     8.82    16.30          4     -0.00094  131435.813829   47675.813830
 4274  4274    1428950  48218.479111  58121.5580842489730    13.34    18.07          3     -0.00450  131441.719100   47681.719100
 4275  4275    1428977  48219.390392  58121.5580947961980     6.05     8.93          2      0.00122  131442.630409   47682.630410
 4276  4276    1428990  48219.829168  58121.5580998746240     6.03    15.13          4      0.00431  131443.069199   47683.069200
 4277  4277    1429230  48227.927630  58121.5581936068220     7.91    14.36          3      0.00150  131451.167925   47691.167925
 4278  4278    1429340  48231.639510  58121.5582365683970     7.75     7.75          1      0.00272  131454.879925   47694.879925
 4279  4279    1429341  48231.673209  58121.5582369584380     7.44    10.44          2      0.00139  131454.913625   47694.913625
 4280  4280    1429513  48237.477031  58121.5583041323010     9.01     9.01          1     -0.00289  131500.717635   47700.717635
 4281  4281    1429806  48247.364106  58121.5584185660420     6.13     8.44          2     -0.00033  131510.605029   47710.605030
 4282  4282    1430047  48255.496343  58121.5585126891520     7.56     8.39          2     -0.00225  131518.737529   47718.737530
 4283  4283    1430203  48260.760563  58121.5585736176260     6.17    20.79          5      0.00242  131524.001920   47724.001920
 4284  4284    1430271  48263.055088  58121.5586001746300    12.57    28.21          6      0.00047  131526.296520   47726.296520
 4285  4285    1430340  48265.383328  58121.5586271218430     6.38     6.38          1     -0.00236  131528.624835   47728.624835
 4286  4286    1430353  48265.821804  58121.5586321968130    11.50    21.27          5     -0.00817  131529.063325   47729.063325
 4287  4287    1430367  48266.294483  58121.5586376676350     6.49     7.73          2     -0.00036  131529.536019   47729.536020
 4288  4288    1430385  48266.901974  58121.5586446987780     8.15     8.15          1      0.00258  131530.143530   47730.143530
 4289  4289    1430396  48267.273177  58121.5586489950980     5.54    22.46          7      0.00314  131530.514745   47730.514745
 4290  4290    1430573  48273.245598  58121.5587181203460     8.29    15.06          3     -0.00469  131536.487359   47736.487360
 4291  4291    1430796  48280.770625  58121.5588052155650    26.26    38.87          5     -0.00125  131544.012629   47744.012630
 4292  4292    1430867  48283.166637  58121.5588329471870     6.65    18.88          5      0.00436  131546.408719   47746.408720
 4293  4293    1430930  48285.292348  58121.5588575503230    42.10   101.03          6     -0.00039  131548.534500   47748.534500
 4294  4294    1430984  48287.114499  58121.5588786400380    11.29    19.00          3     -0.00111  131550.356710   47750.356710
 4295  4295    1431023  48288.430622  58121.5588938729470     7.78    17.36          4      0.00206  131551.672874   47751.672875
 4296  4296    1431028  48288.599321  58121.5588958254720     5.81     7.88          2      0.00147  131551.841580   47751.841580
 4297  4297    1431059  48289.645407  58121.5589079329540    19.81    37.60          3      0.00214  131552.887699   47752.887700
 4298  4298    1431121  48291.737425  58121.5589321461250    15.31    17.69          2     -0.00114  131554.979785   47754.979785
 4299  4299    1431163  48293.154604  58121.5589485486590    14.64    14.64          1     -0.00317  131556.397010   47756.397010
 4300  4300    1431177  48293.627049  58121.5589540167680     8.17    23.09          6     -0.00231  131556.869469   47756.869470
 4301  4301    1431187  48293.964618  58121.5589579238270    10.07    11.76          2      0.00153  131557.207049   47757.207050
 4302  4302    1431356  48299.667113  58121.5590239249150     6.76     6.76          1     -0.00556  131602.909729   47762.909730
 4303  4303    1431389  48300.780912  58121.5590368161150     6.64    12.91          4      0.00178  131604.023565   47764.023565
 4304  4304    1431562  48306.618448  58121.5591043801860     8.13     8.13          1     -0.00339  131609.861290   47769.861290
 4305  4305    1431589  48307.529623  58121.5591149261950     7.00     7.00          1     -0.00078  131610.772494   47770.772495
 4306  4306    1431760  48313.299777  58121.5591817103870    15.14    25.52          3     -0.00283  131616.542835   47776.542835
 4307  4307    1431926  48318.901150  58121.5592465410940    10.12    11.78          2     -0.00664  131622.144390   47782.144390
 4308  4308    1432052  48323.153218  58121.5592957548420    20.14    23.76          2      0.00297  131626.396594   47786.396595
 4309  4309    1432165  48326.966329  58121.5593398880640    35.66    51.89          4      0.00419  131630.209829   47790.209830
 4310  4310    1432286  48331.049192  58121.5593871434240    18.19    30.61          4     -0.00056  131634.292824   47794.292825
 4311  4311    1432347  48333.107695  58121.5594109686910     8.37    15.29          3      0.00300  131636.351394   47796.351395
 4312  4312    1432410  48335.233341  58121.5594355710720     8.50    11.97          2     -0.00367  131638.477109   47798.477110
 4313  4313    1432424  48335.705926  58121.5594410408060    14.18    17.10          2      0.00133  131638.949710   47798.949710
 4314  4314    1432511  48338.641546  58121.5594750178940    12.79    20.72          3     -0.00183  131641.885425   47801.885425
 4315  4315    1432563  48340.396504  58121.5594953299070     6.55    12.89          3      0.00619  131643.640440   47803.640440
 4316  4316    1432721  48345.727957  58121.5595570365440     6.34    13.28          4      0.00328  131648.972065   47808.972065
 4317  4317    1432835  48349.574647  58121.5596015584130     6.89     6.89          1     -0.00039  131652.818879   47812.818880
 4318  4318    1433009  48355.446117  58121.5596695152380     8.19    17.94          5      0.00008  131658.690540   47818.690540
 4319  4319    1433059  48357.133357  58121.5596890434820     7.37    17.39          4      0.00128  131700.377834   47820.377835
 4320  4320    1433075  48357.673120  58121.5596952907390     6.23     6.26          2     -0.00292  131700.917614   47820.917615
 4321  4321    1433101  48358.550721  58121.5597054481660     7.10    13.56          3      0.00475  131701.795245   47821.795245
 4322  4322    1433381  48367.999090  58121.5598148042880     8.74    12.22          2      0.00628  131711.243920   47831.243920
 4323  4323    1433494  48371.811877  58121.5598589337600    25.92    37.35          4     -0.00214  131715.056830   47835.056830
 4324  4324    1433515  48372.520589  58121.5598671364480     9.53    23.73          5      0.00047  131715.765565   47835.765565
 4325  4325    1433556  48373.904084  58121.5598831491200     8.47    12.31          3      0.00022  131717.149104   47837.149105
 4326  4326    1433925  48386.355711  58121.5600272651780     5.69    13.35          4      0.00303  131729.601134   47849.601135
 4327  4327    1434026  48389.763846  58121.5600667111810     8.14    13.13          3      0.00278  131733.009380   47853.009380
 4328  4328    1434870  48418.243758  58121.5603963398020     5.97     7.33          2      0.00236  131801.490214   47881.490215
 4329  4329    1434998  48422.562683  58121.5604463273470    10.34    12.62          2     -0.00669  131805.809280   47885.809280
 4330  4330    1435117  48426.578233  58121.5604928036220    12.80    15.20          2     -0.00625  131809.824959   47889.824960
 4331  4331    1435229  48430.357691  58121.5605365473540     8.56     9.42          2     -0.00236  131813.604540   47893.604540
 4332  4332    1435421  48436.836331  58121.5606115316100    34.59    42.00          3     -0.00847  131820.083389   47900.083390
 4333  4333    1435452  48437.882642  58121.5606236416900    16.51    22.76          3     -0.00114  131821.129735   47901.129735
 4334  4334    1435524  48440.312073  58121.5606517601020     8.16    10.23          2     -0.00517  131823.559244   47903.559245
 4335  4335    1435572  48441.932001  58121.5606705092740    12.69    20.97          4      0.00125  131825.179224   47905.179225
 4336  4336    1435603  48442.977992  58121.5606826156540     5.50    10.50          3     -0.00089  131826.225250   47906.225250
 4337  4337    1435607  48443.112973  58121.5606841779330    12.11    13.71          2     -0.00075  131826.360235   47906.360235
 4338  4338    1435797  48449.524245  58121.5607583824640    15.67    24.59          3     -0.00331  131832.771715   47912.771715
 4339  4339    1435852  48451.380330  58121.5607798649340     9.11    12.08          3      0.00161  131834.627860   47914.627860
 4340  4340    1435926  48453.877414  58121.5608087663620    13.76    17.36          2      0.00247  131837.125025   47917.125025
 4341  4341    1435937  48454.248412  58121.5608130603260     9.43    10.99          2     -0.00306  131837.496034   47917.496035
 4342  4342    1435949  48454.653329  58121.5608177468540    13.75    22.10          4     -0.00339  131837.900965   47917.900965
 4343  4343    1436224  48463.933138  58121.5609251520640     8.22    12.65          3      0.00292  131847.181075   47927.181075
 4344  4344    1436262  48465.215437  58121.5609399934850     5.51     5.51          1      0.00372  131848.463414   47928.463415
 4345  4345    1436322  48467.239886  58121.5609634246020   109.09   121.52          3     -0.00192  131850.487930   47930.487930
 4346  4346    1436508  48473.516423  58121.5610360697090    10.04    13.95          2      0.00267  131856.764669   47936.764670
 4347  4347    1436561  48475.304885  58121.5610567694980     7.54    11.85          3      0.00358  131858.553189   47938.553190
 4348  4348    1436618  48477.228088  58121.5610790288000    80.02   112.59          6     -0.00250  131900.476455   47940.476455
 4349  4349    1436694  48479.792680  58121.5611087115780    13.47    13.47          1     -0.00106  131903.041129   47943.041130
 4350  4350    1436997  48490.017223  58121.5612270511870     7.24     9.71          2      0.00236  131913.266004   47953.266005
 4351  4351    1437154  48495.314957  58121.5612883675520    19.12    33.55          3      0.00019  131918.563909   47958.563910
 4352  4352    1437169  48495.821175  58121.5612942265600    17.89    32.19          4      0.00194  131919.070144   47959.070145
 4353  4353    1437183  48496.293435  58121.5612996925310     6.67     6.67          1     -0.00269  131919.542419   47959.542420
 4354  4354    1437211  48497.238514  58121.5613106309500     7.74    10.34          2      0.00467  131920.487529   47960.487530
 4355  4355    1437222  48497.609452  58121.5613149242110    17.45    26.79          4     -0.00264  131920.858480   47960.858480
 4356  4356    1437411  48503.987001  58121.5613887384450    47.84    56.69          3     -0.00458  131927.236234   47967.236235
 4357  4357    1437434  48504.763181  58121.5613977220100     8.05    11.82          3     -0.00256  131928.012439   47968.012440
 4358  4358    1437463  48505.741954  58121.5614090503940     7.87    10.05          2      0.00331  131928.991244   47968.991245
 4359  4359    1437475  48506.146776  58121.5614137358340     9.28    22.38          4      0.00017  131929.396079   47969.396080
 4360  4360    1437480  48506.315700  58121.5614156909700     8.83    21.04          5      0.00622  131929.565009   47969.565010
 4361  4361    1437636  48511.579465  58121.5614766141820     7.53    10.20          2     -0.00261  131934.828945   47974.828945
 4362  4362    1437654  48512.186785  58121.5614836433410     7.59     8.68          2     -0.00472  131935.436285   47975.436285
 4363  4363    1437812  48517.518557  58121.5615453536640     8.67    23.86          4      0.00186  131940.768230   47980.768230
 4364  4364    1437953  48522.276373  58121.5616004209790    43.12    82.66          4     -0.00072  131945.526200   47985.526200
 4365  4365    1438107  48527.472955  58121.5616605666050    11.70    19.53          4     -0.00050  131950.722950   47990.722950
 4366  4366    1438109  48527.540438  58121.5616613476610    10.16    16.75          3     -0.00064  131950.790435   47990.790435
 4367  4367    1438300  48533.985709  58121.5617359457020     7.50    17.13          4      0.00436  131957.235914   47997.235915
 4368  4368    1438311  48534.356702  58121.5617402396030   108.36   156.97          3     -0.00128  131957.606919   47997.606920
 4369  4369    1438409  48537.663505  58121.5617785127940     5.91     8.10          2     -0.00450  132000.913829   48000.913830
 4370  4370    1438504  48540.869216  58121.5618156159230     5.78     5.78          1     -0.00353  132004.119644   48004.119645
 4371  4371    1438604  48544.243751  58121.5618546730500     7.41     8.29          2      0.00050  132007.494290   48007.494290
 4372  4372    1438623  48544.884841  58121.5618620930690     9.99    18.86          4     -0.00086  132008.135399   48008.135400
 4373  4373    1438675  48546.639644  58121.5618824032900    11.61    16.42          3      0.00256  132009.890260   48009.890260
 4374  4374    1438696  48547.348236  58121.5618906045820    17.38    19.80          2      0.00161  132010.598875   48010.598875
 4375  4375    1438843  48552.308380  58121.5619480136580    10.44    30.89          5     -0.00497  132015.559179   48015.559180
 4376  4376    1438867  48553.118519  58121.5619573902720     9.51    11.54          2      0.00342  132016.369344   48016.369345
 4377  4377    1438971  48556.627750  58121.5619980063620     9.91    10.32          2     -0.00083  132019.878689   48019.878690
 4378  4378    1438976  48556.796525  58121.5619999597820    15.64    19.95          2      0.00078  132020.047469   48020.047470
 4379  4379    1439083  48560.407228  58121.5620417503230     5.88    12.24          3      0.00364  132023.658289   48023.658290
 4380  4380    1439135  48562.161646  58121.5620620560900    16.35    26.26          3     -0.00433  132025.412765   48025.412765
 4381  4381    1439262  48566.447272  58121.5621116582400     5.69     6.35          2     -0.00022  132029.698530   48029.698530
 4382  4382    1439410  48571.441320  58121.5621694597250     8.18    10.72          2     -0.00206  132034.692739   48034.692740
 4383  4383    1439421  48571.812638  58121.5621737573760    11.34    18.97          3      0.00192  132035.064070   48035.064070
 4384  4384    1439558  48576.435588  58121.5622272637440     6.22    14.14          3      0.00261  132039.687169   48039.687170
 4385  4385    1439601  48577.886616  58121.5622440580610    27.79    48.68          7      0.00369  132041.138245   48041.138245
 4386  4386    1439751  48582.948002  58121.5623026389120    10.84    10.84          1     -0.00258  132046.199795   48046.199795
 4387  4387    1439810  48584.939033  58121.5623256832510    11.35    20.70          3      0.00142  132048.190889   48048.190890
 4388  4388    1439893  48587.739492  58121.5623580959740     5.80     7.84          2     -0.00725  132050.991439   48050.991440
 4389  4389    1440064  48593.510040  58121.5624248847230    12.09    21.44          4      0.00242  132056.762175   48056.762175
 4390  4390    1440078  48593.982475  58121.5624303527170     7.11     8.75          2      0.00297  132057.234624   48057.234625
 4391  4391    1440276  48600.663763  58121.5625076824450    11.27    15.63          2      0.00233  132103.916129   48063.916130
 4392  4392    1440436  48606.062693  58121.5625701700610     8.51    11.26          2     -0.00086  132109.315235   48069.315235
 4393  4393    1440473  48607.311148  58121.5625846197630    31.72    47.58          5     -0.00303  132110.563730   48070.563730
 4394  4394    1440501  48608.255987  58121.5625955554050    32.29    38.78          3     -0.00281  132111.508600   48071.508600
 4395  4395    1440754  48616.793405  58121.5626943681150     9.11     9.11          1      0.00281  132120.046295   48080.046295
 4396  4396    1441018  48625.701877  58121.5627974754300     9.49    16.59          3      0.00453  132128.955054   48088.955055
 4397  4397    1441296  48635.082548  58121.5629060480000     6.35    11.66          3     -0.00017  132138.336029   48098.336030
 4398  4398    1441461  48640.650252  58121.5629704890370    11.15    22.37          3     -0.00175  132143.903915   48103.903915
 4399  4399    1441575  48644.497078  58121.5630150124800    33.32    36.08          2     -0.00144  132147.750865   48107.750865
 4400  4400    1441844  48653.574333  58121.5631200732930    12.85    21.51          4      0.00219  132156.828415   48116.828415
 4401  4401    1442078  48661.470447  58121.5632114635140    35.65    42.42          3      0.00281  132204.724784   48124.724785
 4402  4402    1442086  48661.740319  58121.5632145870210    18.09    53.96          6      0.00042  132204.994664   48124.994665
 4403  4403    1442234  48666.734542  58121.5632723905280    13.42    17.46          2      0.00375  132209.989049   48129.989050
 4404  4404    1442369  48671.289774  58121.5633251131260     6.26     7.23          2     -0.00236  132214.544430   48134.544430
 4405  4405    1442435  48673.516917  58121.5633508902530     5.85     7.48          2     -0.00119  132216.771645   48136.771645
 4406  4406    1442546  48677.262520  58121.5633942421250     8.08     8.08          1     -0.00058  132220.517370   48140.517370
 4407  4407    1442811  48686.204631  58121.5634977387780     6.92     8.42          2     -0.00197  132229.459770   48149.459770
 4408  4408    1442829  48686.812146  58121.5635047702140     7.88    13.87          3      0.00169  132230.067304   48150.067305
 4409  4409    1442919  48689.849032  58121.5635399193470     7.06    15.86          4     -0.00047  132233.104290   48153.104290
 4410  4410    1443266  48701.558238  58121.5636754425730    12.95    17.59          3      0.00075  132244.813874   48164.813875
 4411  4411    1443268  48701.625566  58121.5636762218240     7.83     9.89          2     -0.00400  132244.881204   48164.881205
 4412  4412    1443339  48704.021523  58121.5637039528190    19.71    28.66          3      0.00000  132247.277240   48167.277240
 4413  4413    1443630  48713.841070  58121.5638176049790     6.15    10.56          3      0.00133  132257.097105   48177.097105
 4414  4414    1443767  48718.463905  58121.5638711100160    19.90    27.91          4     -0.00136  132301.720090   48181.720090
 4415  4415    1443768  48718.497809  58121.5638715024130     6.17     8.27          2      0.00336  132301.753994   48181.753995
 4416  4416    1443818  48720.184999  58121.5638910300800     7.97    12.66          3      0.00311  132303.441240   48183.441240
 4417  4417    1443899  48722.918250  58121.5639226649340     6.12     9.84          2      0.00275  132306.174579   48186.174580
 4418  4418    1444003  48726.427562  58121.5639632819710    14.57    18.07          3      0.00086  132309.684005   48189.684005
 4419  4419    1444061  48728.384758  58121.5639859346940    14.09    32.28          6      0.00219  132311.641264   48191.641265
 4420  4420    1444220  48733.749989  58121.5640480322820    28.37    36.31          3      0.00033  132317.006670   48197.006670
 4421  4421    1444233  48734.188560  58121.5640531083390     8.40    12.85          3     -0.00267  132317.445254   48197.445255
 4422  4422    1444250  48734.762111  58121.5640597466500    20.64    25.98          2     -0.00553  132318.018824   48198.018825
 4423  4423    1444330  48737.461864  58121.5640909937920    12.66    15.05          2      0.00139  132320.718665   48200.718665
 4424  4424    1444541  48744.581833  58121.5641734008450     7.29     9.85          2      0.00103  132327.838864   48207.838865
 4425  4425    1444609  48746.876409  58121.5641999584380     7.50     9.54          2      0.00056  132330.133515   48210.133515
 4426  4426    1444766  48752.174222  58121.5642612757120     6.60    11.17          3      0.00075  132335.431499   48215.431500
 4427  4427    1444916  48757.235838  58121.5643198592380     7.15     8.00          2      0.00128  132340.493280   48220.493280
 4428  4428    1444930  48757.708212  58121.5643253265280     8.47    13.05          2      0.00006  132340.965669   48220.965670
 4429  4429    1445061  48762.128629  58121.5643764887680    24.28    31.87          4     -0.00131  132345.386229   48225.386230
 4430  4430    1445135  48764.625683  58121.5644053898500     8.38    34.10          6     -0.00133  132347.883365   48227.883365
 4431  4431    1445155  48765.300741  58121.5644132030210     9.78    18.65          4      0.00394  132348.558445   48228.558445
 4432  4432    1445167  48765.705458  58121.5644178872450     7.22     8.34          2     -0.00231  132348.963174   48228.963175
 4433  4433    1445178  48766.076756  58121.5644221846780    12.19    24.53          4      0.00108  132349.334484   48229.334485
 4434  4434    1445257  48768.742485  58121.5644530380290    12.40    19.74          3     -0.00031  132352.000299   48232.000300
 4435  4435    1445261  48768.877510  58121.5644546008060     5.95     8.69          2      0.00117  132352.135329   48232.135330
 4436  4436    1445319  48770.834557  58121.5644772518140     5.73     6.51          2     -0.00194  132354.092440   48234.092440
 4437  4437    1445578  48779.574353  58121.5645784068610    11.91    14.97          2      0.00111  132402.832520   48242.832520
 4438  4438    1445617  48780.890261  58121.5645936372860     6.17    13.27          4     -0.00208  132404.148470   48244.148470
 4439  4439    1445645  48781.835180  58121.5646045738370     6.30    11.01          3      0.00050  132405.093419   48245.093420
 4440  4440    1445719  48784.332329  58121.5646334760320     6.03     8.11          2      0.00331  132407.590649   48247.590650
 4441  4441    1445734  48784.838428  58121.5646393336580    16.55    32.63          4      0.00147  132408.096765   48248.096765
 4442  4442    1446068  48796.109002  58121.5647697801220     6.52     6.52          1      0.00392  132419.367704   48259.367705
 4443  4443    1446075  48796.344840  58121.5647725097220     8.34    10.06          2     -0.00708  132419.603549   48259.603550
 4444  4444    1446151  48798.909526  58121.5648021935870     6.78    13.33          4     -0.00281  132422.168319   48262.168320
 4445  4445    1446239  48801.878970  58121.5648365621500     5.64     7.86          3     -0.00364  132425.137860   48265.137860
 4446  4446    1446424  48808.121833  58121.5649088175100     9.35    16.38          3      0.00303  132431.380924   48271.380925
 4447  4447    1446520  48811.361243  58121.5649463106820    13.50    16.32          2      0.00264  132434.620439   48274.620440
 4448  4448    1446576  48813.250776  58121.5649681802750     6.55     6.55          1     -0.00119  132436.510034   48276.510035
 4449  4449    1446639  48815.376602  58121.5649927847420     7.78    10.66          2     -0.00256  132438.635929   48278.635930
 4450  4450    1446648  48815.680258  58121.5649962992770    32.37    35.05          2     -0.00375  132438.939595   48278.939595
 4451  4451    1446909  48824.487592  58121.5650982360190     7.11     9.18          2      0.00078  132447.747215   48287.747215
 4452  4452    1446948  48825.803524  58121.5651134667140     5.86     8.80          3     -0.00167  132449.063190   48289.063190
 4453  4453    1446970  48826.545970  58121.5651220598400     7.93     8.12          2      0.00064  132449.805659   48289.805660
 4454  4454    1447022  48828.300613  58121.5651423682050     5.62     9.20          2     -0.00067  132451.560360   48291.560360
 4455  4455    1447094  48830.730204  58121.5651704884740    10.37    17.55          4      0.00003  132453.990030   48293.990030
 4456  4456    1447104  48831.067634  58121.5651743939070     8.03    13.97          3     -0.00028  132454.327469   48294.327470
 4457  4457    1447193  48834.070991  58121.5652091549820     6.27     6.27          1      0.00394  132457.330925   48297.330925
 4458  4458    1447276  48836.871705  58121.5652415706620     9.81    19.92          5      0.00283  132500.131730   48300.131730
 4459  4459    1447281  48837.040485  58121.5652435241340     8.71    15.32          3      0.00461  132500.300515   48300.300515
 4460  4460    1447285  48837.175420  58121.5652450858750     9.03    17.82          3      0.00342  132500.435454   48300.435455
 4461  4461    1447424  48841.865573  58121.5652993700610     9.43    11.44          2     -0.00433  132505.125760   48305.125760
 4462  4462    1447437  48842.304319  58121.5653044481410    13.53    20.24          3     -0.00217  132505.564519   48305.564520
