yyyy doy mn dd    MJD                 P0ms           Pdot0                  nu0            nudot0_15       tJPLms        SNthr 
2018 312 11 08  58430     33.7551884748710   4.200554E-013     29.6250752901128        -368659.58396      18.2360         0.00 
nGRPmax
   1756
 nGRP  nORG  NSEQpulse        TDBsec                  MJD   peakSN    sumSN  Nsubpulse        phase       UThhmmss          UTsec
  859   859    2027654  68443.890398  58430.7921746573820    11.13    11.13          1      0.00244  185301.856274   67981.856275
  860   860    2028191  68462.016738  58430.7923844529920     5.93     7.75          2     -0.00381  185319.981524   67999.981525
  861   861    2028288  68465.291000  58430.7924223495300     5.97    10.59          4     -0.00364  185323.255590   68003.255590
  862   862    2028537  68473.696241  58430.7925196324220     7.36    11.71          3      0.00203  185331.660325   68011.660325
  863   863    2029256  68497.966191  58430.7928005346180    25.93    29.77          2      0.00050  185355.928815   68035.928815
  864   864    2029583  68509.004220  58430.7929282895870    10.09    19.13          4      0.00267  185406.966180   68046.966180
  865   865    2029659  68511.569414  58430.7929579793280    23.70    23.70          1     -0.00333  185409.531220   68049.531220
  866   866    2029714  68513.426156  58430.7929794694020     7.35     7.35          1      0.00275  185411.387849   68051.387850
  867   867    2030031  68524.126589  58430.7931033170050     7.86     8.66          2      0.00361  185422.087639   68062.087640
  868   868    2030258  68531.788830  58430.7931920003460    10.61    15.26          3     -0.00211  185429.749419   68069.749420
  869   869    2031557  68575.636962  58430.7936995018750     7.38     9.48          2      0.00100  185513.594914   68113.594915
  870   870    2031560  68575.738363  58430.7937006754940    24.47    31.65          4      0.00500  185513.696309   68113.696310
  871   871    2031598  68577.020686  58430.7937155171970    15.67    18.04          3     -0.00614  185514.978554   68114.978555
  872   872    2032032  68591.670782  58430.7938850784900     6.04     8.22          2      0.00369  185529.627770   68129.627770
  873   873    2032297  68600.615690  58430.7939886075260    10.05    18.44          4     -0.00294  185538.572140   68138.572140
  874   874    2033497  68641.122020  58430.7944574307840     9.82    11.84          2     -0.00089  185619.076035   68179.076035
  875   875    2033556  68643.113600  58430.7944804814850    96.02   102.54          2     -0.00022  185621.067494   68181.067495
  876   876    2033582  68643.991323  58430.7944906403070     6.81    14.76          4      0.00236  185621.945164   68181.945165
  877   877    2033689  68647.603180  58430.7945324442110     5.43     7.71          2      0.00381  185625.556805   68185.556805
  878   878    2033716  68648.514440  58430.7945429912060     8.27     9.34          2     -0.00008  185626.468009   68186.468010
  879   879    2034400  68671.602923  58430.7948102190080    11.25    15.13          3     -0.00261  185649.555105   68209.555105
  880   880    2034580  68677.678894  58430.7948805427460    11.27    12.79          2     -0.00167  185655.630709   68215.630710
  881   881    2034853  68686.894408  58430.7949872037890     6.00     7.26          2      0.00839  185704.845669   68224.845670
  882   882    2035253  68700.396215  58430.7951434747140    15.97    18.80          3      0.00008  185718.346665   68238.346665
  883   883    2035430  68706.370829  58430.7952126253310     9.75    10.72          2     -0.00167  185724.320919   68244.320920
  884   884    2035828  68719.805572  58430.7953681200510     7.21    15.60          4      0.00328  185737.754855   68257.754855
  885   885    2036070  68727.974208  58430.7954626644480     5.35     8.35          2     -0.00047  185745.922999   68265.923000
  886   886    2036531  68743.535349  58430.7956427702400     6.00     8.24          2     -0.00092  185801.483204   68281.483205
  887   887    2036719  68749.881355  58430.7957162193790     6.51     9.46          3     -0.00014  185807.828829   68287.828830
  888   888    2036792  68752.345513  58430.7957447397380     5.70     6.48          2      0.00067  185810.292839   68290.292840
  889   889    2036855  68754.472006  58430.7957693519230     5.76     5.76          1     -0.00189  185812.419204   68292.419205
  890   890    2037202  68766.185211  58430.7959049214210     6.69     6.69          1      0.00239  185824.131705   68304.131705
  891   891    2037606  68779.822225  58430.7960627572350     5.14     5.14          1     -0.00036  185837.767900   68317.767900
  892   892    2037656  68781.510092  58430.7960822927360    16.35    20.39          3      0.00275  185839.455665   68319.455665
  893   893    2037948  68791.367005  58430.7961963773700     5.24     5.43          2      0.01428  185849.311984   68329.311985
  894   894    2038294  68803.045682  58430.7963315472380     6.75     6.75          1     -0.00433  185900.989960   68340.989960
  895   895    2038841  68821.509837  58430.7965452527360    21.87    30.31          3     -0.00281  185919.453005   68359.453005
  896   896    2039275  68836.159823  58430.7967148127620     7.67    13.00          3      0.00375  185934.102110   68374.102110
  897   897    2039511  68844.126026  58430.7968070141820     6.29    10.11          3      0.00294  185942.067834   68382.067835
  898   898    2039949  68858.910675  58430.7969781328130     6.59     9.44          2     -0.00111  185956.851595   68396.851595
  899   899    2039997  68860.530988  58430.7969968864380     8.76    11.26          2      0.00072  185958.471810   68398.471810
  900   900    2040470  68876.497117  58430.7971816796030     5.88     9.34          3     -0.00186  190014.436979   68414.436980
  901   901    2040619  68881.526660  58430.7972398919040     5.03     5.03          1     -0.00142  190019.466220   68419.466220
  902   902    2040714  68884.733393  58430.7972770068610     5.48     7.80          2     -0.00181  190022.672760   68422.672760
  903   903    2040935  68892.193461  58430.7973633502460     8.82    11.14          2      0.00308  190030.132379   68430.132380
  904   904    2041006  68894.589985  58430.7973910877950    18.91    18.91          1      0.00022  190032.528760   68432.528760
  905   905    2041477  68910.488731  58430.7975751010560    15.62    15.62          1      0.00136  190048.426550   68448.426550
  906   906    2041705  68918.184918  58430.7976641772930     6.67    13.69          4      0.00131  190056.122275   68456.122275
  907   907    2042216  68935.433670  58430.7978638156290    40.07    44.87          2     -0.00356  190113.369990   68473.369990
  908   908    2042219  68935.535096  58430.7978649895420     5.16     8.10          2      0.00119  190113.471409   68473.471410
  909   909    2042447  68943.231204  58430.7979540648580     5.27     7.82          3     -0.00122  190121.167054   68481.167055
  910   910    2042538  68946.303014  58430.7979896182140     9.63    12.67          2      0.00128  190124.238679   68484.238680
  911   911    2042850  68956.834192  58430.7981115068540     5.13     7.37          2     -0.01206  190134.769224   68494.769225
  912   912    2042913  68958.961174  58430.7981361246980    10.13    15.58          3     -0.00008  190136.896080   68496.896080
  913   913    2043049  68963.551820  58430.7981892571780    15.24    31.49          3     -0.00194  190141.486449   68501.486450
  914   914    2043803  68989.003305  58430.7984838345470    12.20    16.15          2     -0.00044  190206.936405   68526.936405
  915   915    2043826  68989.779547  58430.7984928188290     7.33     8.81          2     -0.00425  190207.712599   68527.712600
  916   916    2044094  68998.826001  58430.7985975231620     5.56     7.90          2     -0.00261  190216.758509   68536.758510
  917   917    2044222  69003.146925  58430.7986475338500     7.07    10.56          2      0.00500  190221.079175   68541.079175
  918   918    2044532  69013.610929  58430.7987686450180     5.67     7.45          2      0.00164  190231.542549   68551.542550
  919   919    2044827  69023.568703  58430.7988838970240    13.68    13.68          1      0.00117  190241.499725   68561.499725
  920   920    2045020  69030.083374  58430.7989592983040    28.92    31.61          2     -0.00136  190248.014005   68568.014005
  921   921    2045155  69034.640413  58430.7990120418180     5.87    13.08          3      0.00114  190252.570770   68572.570770
  922   922    2045248  69037.779672  58430.7990483758340     5.41     7.78          2      0.00183  190255.709839   68575.709840
  923   923    2045268  69038.454757  58430.7990561893120     7.52     7.95          2      0.00128  190256.384885   68576.384885
  924   924    2045297  69039.433461  58430.7990675169150     6.59     6.59          1     -0.00456  190257.363530   68577.363530
  925   925    2045723  69053.813460  58430.7992339520900    13.64    27.35          4      0.00364  190311.742664   68591.742665
  926   926    2045733  69054.151026  58430.7992378590980     7.54    13.66          3      0.00403  190312.080210   68592.080210
  927   927    2045782  69055.805080  58430.7992570032380    12.74    14.79          2      0.00547  190313.734165   68593.734165
  928   928    2045868  69058.707730  58430.7992905987330     6.27     8.34          2     -0.00342  190316.636639   68596.636640
  929   929    2045885  69059.281514  58430.7992972397440     8.85    10.31          2     -0.00500  190317.210389   68597.210390
  930   930    2046012  69063.568682  58430.7993468597500     5.03     6.60          2      0.00256  190321.497300   68601.497300
  931   931    2046266  69072.142042  58430.7994460884480     5.53     5.53          1     -0.01122  190330.070145   68610.070145
  932   932    2046334  69074.437845  58430.7994726602370     5.23     7.33          2      0.00206  190332.365810   68612.365810
  933   933    2046378  69075.923044  58430.7994898500480     7.57    17.17          4      0.00114  190333.850919   68613.850920
  934   934    2046459  69078.657073  58430.7995214939010     5.38     7.63          2     -0.00311  190336.584784   68616.584785
  935   935    2046506  69080.243744  58430.7995398581500     8.51    10.52          2      0.00208  190338.171359   68618.171360
  936   936    2047060  69098.943993  58430.7997562962180    10.89    14.38          3     -0.00211  190356.870485   68636.870485
  937   937    2047307  69107.281569  58430.7998527959300    10.70    10.70          1     -0.00100  190405.207559   68645.207560
  938   938    2047592  69116.901907  58430.7999641424380     7.60    10.17          2      0.00200  190414.827319   68654.827320
  939   939    2047736  69121.762649  58430.8000204010370     6.78    14.04          3      0.00172  190419.687770   68659.687770
  940   940    2048203  69137.526206  58430.8002028496000     7.14     7.77          2     -0.00211  190435.450379   68675.450380
  941   941    2048374  69143.298418  58430.8002696576130     9.41    12.13          2     -0.00006  190441.222244   68681.222245
  942   942    2048378  69143.433496  58430.8002712210180     5.77     5.77          1      0.00164  190441.357315   68681.357315
  943   943    2049001  69164.463060  58430.8005146187520     6.53     7.81          2      0.00353  190502.385615   68702.385615
  944   944    2049355  69176.412143  58430.8006529183230     8.90    18.27          3     -0.00431  190514.333979   68714.333980
  945   945    2049871  69193.830119  58430.8008545152640     7.08    12.65          4      0.00411  190531.750910   68731.750910
  946   946    2049961  69196.867802  58430.8008896736380    56.62    61.31          2     -0.00439  190534.788409   68734.788410
  947   947    2050002  69198.251900  58430.8009056932860     5.72     5.72          1     -0.00042  190536.172424   68736.172425
  948   948    2050250  69206.623198  58430.8010025833090     6.68    10.06          3     -0.00028  190544.543220   68744.543220
  949   949    2050426  69212.563940  58430.8010713419010     5.70     8.25          3     -0.00550  190550.483605   68750.483605
  950   950    2050434  69212.833996  58430.8010744675460    14.79    14.79          1     -0.00508  190550.753645   68750.753645
  951   951    2050451  69213.408081  58430.8010811120510     6.15     8.54          2      0.00219  190551.327694   68751.327695
  952   952    2050583  69217.863738  58430.8011326821500     5.37     7.97          2      0.00128  190555.783085   68755.783085
  953   953    2050831  69226.235076  58430.8012295726340     8.73    15.20          3      0.00258  190604.153919   68764.153920
  954   954    2051102  69235.382436  58430.8013354448640     6.59     9.55          2     -0.00642  190613.300730   68773.300730
  955   955    2051550  69250.505005  58430.8015104745980    26.36    28.96          2      0.00042  190628.422390   68788.422390
  956   956    2051668  69254.488059  58430.8015565747580     5.51     7.68          2     -0.00139  190632.405205   68792.405205
  957   957    2051750  69257.256005  58430.8015886111620    16.39    17.05          2     -0.00086  190635.172984   68795.172985
  958   958    2052010  69266.032282  58430.8016901884420     5.64    10.91          3     -0.00319  190643.948734   68803.948735
  959   959    2052847  69294.285610  58430.8020171945600    13.30    15.41          2      0.00303  190712.200364   68832.200365
  960   960    2052857  69294.623075  58430.8020211004030    27.95    30.99          2      0.00044  190712.537809   68832.537810
  961   961    2053008  69299.720031  58430.8020800929540    10.68    15.22          3     -0.00197  190717.634460   68837.634460
  962   962    2053147  69304.412058  58430.8021343988220     7.30    13.63          3     -0.00044  190722.326205   68842.326205
  963   963    2053249  69307.855180  58430.8021742497660     6.41     7.62          3      0.00222  190725.769119   68845.769120
  964   964    2053617  69320.277056  58430.8023180214780     5.07     9.66          3      0.00092  190738.190249   68858.190250
  965   965    2054098  69336.513352  58430.8025059415680     8.20     8.20          1      0.00197  190754.425570   68874.425570
  966   966    2054355  69345.188248  58430.8026063454590    10.42    18.46          5     -0.00378  190803.099944   68883.099945
  967   967    2054374  69345.829676  58430.8026137693950     5.99     7.16          2     -0.00144  190803.741334   68883.741335
  968   968    2054405  69346.876209  58430.8026258820480     5.10     9.44          3      0.00214  190804.787804   68884.787805
  969   969    2054719  69357.475416  58430.8027485580540     9.31    11.05          2      0.00417  190815.386375   68895.386375
  970   970    2054945  69365.103829  58430.8028368498690     7.63     9.21          2     -0.00369  190823.014330   68903.014330
  971   971    2055166  69372.563842  58430.8029231926140     5.64     5.64          1     -0.00044  190830.473895   68910.473895
  972   972    2055587  69386.774781  58430.8030876710780    13.48    15.32          2     -0.00067  190844.683980   68924.683980
  973   973    2055721  69391.298108  58430.8031400243970     9.54    11.60          2      0.00311  190849.207034   68929.207035
  974   974    2055958  69399.298048  58430.8032326162940     6.07    10.93          3      0.00175  190857.206495   68937.206495
  975   975    2056167  69406.352837  58430.8033142689410    13.63    13.82          2      0.00019  190904.260859   68944.260860
  976   976    2056206  69407.669301  58430.8033295057920    11.48    14.51          2      0.00053  190905.577244   68945.577245
  977   977    2056379  69413.508942  58430.8033970942340    10.22    13.39          2      0.00017  190911.416534   68951.416535
  978   978    2056533  69418.707199  58430.8034572592380     9.58    15.21          3     -0.00119  190916.614480   68956.614480
  979   979    2056576  69420.158861  58430.8034740608900     9.70    12.58          3      0.00436  190918.066055   68958.066055
  980   980    2056843  69429.171363  58430.8035783722620     5.33     8.94          2      0.00017  190927.078015   68967.078015
  981   981    2056976  69433.660912  58430.8036303346300     6.11    10.86          2      0.00331  190931.567295   68971.567295
  982   982    2057047  69436.057491  58430.8036580728190     5.13     5.13          1      0.00206  190933.963730   68973.963730
  983   983    2057068  69436.766214  58430.8036662756220     5.17     7.21          2     -0.00200  190934.672409   68974.672410
  984   984    2057341  69445.981427  58430.8037729331840    20.62    28.43          3     -0.00083  190943.887069   68983.887070
  985   985    2057422  69448.715717  58430.8038045800580    15.79    15.79          1      0.00261  190946.621194   68986.621195
  986   986    2057532  69452.428765  58430.8038475551490     7.66     9.69          2      0.00186  190950.334019   68990.334020
  987   987    2057546  69452.901328  58430.8038530246270     5.88     7.07          2      0.00156  190950.806555   68990.806555
  988   988    2147160  72477.841505  58430.8388639063040    10.11    15.57          3      0.00292  200015.565430   72015.565430
  989   989    2147163  72477.942591  58430.8388650762880     6.33     9.82          3     -0.00239  200015.666509   72015.666510
  990   990    2147226  72480.069234  58430.8388896902140     7.34     7.34          1     -0.00050  200017.793025   72017.793025
  991   991    2147398  72485.875346  58430.8389568905730     6.32     8.57          2      0.00583  200023.598790   72023.598790
  992   992    2147585  72492.187244  58430.8390299449470    42.10    45.16          2     -0.00389  200029.910310   72029.910310
  993   993    2147858  72501.402640  58430.8391366046210    17.36    27.43          4      0.00267  200039.125155   72039.125155
  994   994    2147873  72501.908715  58430.8391424619780    99.50   111.30          4     -0.00481  200039.631200   72039.631200
  995   995    2147891  72502.516426  58430.8391494956800     8.95    10.53          2     -0.00133  200040.238874   72040.238875
  996   996    2148062  72508.288522  58430.8392163023360     6.01     7.35          3     -0.00275  200046.010624   72046.010625
  997   997    2148694  72529.621858  58430.8394632159490     7.04     7.04          1     -0.00161  200107.342684   72067.342685
  998   998    2148838  72534.482868  58430.8395194776450     6.67    14.34          4      0.00606  200112.203404   72072.203405
  999   999    2149251  72548.423667  58430.8396808294780    18.99    21.79          2      0.00289  200126.143370   72086.143370
 1000  1000    2149345  72551.596532  58430.8397175524480    11.46    24.44          5     -0.00083  200129.316044   72089.316045
 1001  1001    2149638  72561.486793  58430.8398320230660    16.44    19.79          2     -0.00136  200139.205715   72099.205715
 1002  1002    2149672  72562.634647  58430.8398453084160     6.08     9.78          3      0.00386  200140.353499   72100.353500
 1003  1003    2149927  72571.242207  58430.8399449329540    11.20    16.15          4      0.00325  200148.960544   72108.960545
 1004  1004    2150145  72578.600842  58430.8400301023360     8.08     8.08          1      0.00317  200156.318740   72116.318740
 1005  1005    2150335  72585.014125  58430.8401043301500    11.46    12.82          2     -0.00300  200202.731639   72122.731640
 1006  1006    2150368  72586.128082  58430.8401172231680     5.70     5.70          1     -0.00197  200203.845530   72123.845530
 1007  1007    2150818  72601.318036  58430.8402930328190     7.26     9.61          2      0.00114  200219.034574   72139.034575
 1008  1008    2151161  72612.895828  58430.8404270350460     5.40     6.40          2     -0.00622  200230.611674   72150.611675
 1009  1009    2151399  72620.929608  58430.8405200186110     9.47    13.64          3     -0.00508  200238.644975   72158.644975
 1010  1010    2151425  72621.807321  58430.8405301773180     5.44     9.70          3     -0.00281  200239.522635   72159.522635
 1011  1011    2151747  72632.676556  58430.8406559786620     5.01     5.01          1     -0.00119  200250.391220   72170.391220
 1012  1012    2152133  72645.705955  58430.8408067818880    11.61    14.11          2     -0.00461  200303.419840   72183.419840
 1013  1013    2152139  72645.908642  58430.8408091278080    15.43    22.33          3      0.00003  200303.622514   72183.622515
 1014  1014    2152676  72664.035401  58430.8410189282560     8.23    10.59          2      0.00614  200321.748189   72201.748190
 1015  1015    2152884  72671.056236  58430.8411001879170     5.07     7.25          2     -0.00131  200328.768605   72208.768605
 1016  1016    2152905  72671.765193  58430.8411083934460     5.29     5.29          1      0.00161  200329.477520   72209.477520
 1017  1017    2152983  72674.397986  58430.8411388655740     5.05     5.71          2     -0.00181  200332.110155   72212.110155
 1018  1018    2153024  72675.782039  58430.8411548847100    16.27    19.02          2      0.00083  200333.494124   72213.494125
 1019  1019    2153335  72686.279871  58430.8412763873920     6.01     9.69          2     -0.00036  200343.991330   72223.991330
 1020  1020    2153471  72690.870481  58430.8413295194500     7.00     9.59          2     -0.00333  200348.581665   72228.581665
 1021  1021    2153591  72694.921233  58430.8413764031620    16.33    18.55          2      0.00039  200352.632175   72232.632175
 1022  1022    2153734  72699.748337  58430.8414322724220     5.89     8.92          2      0.00358  200357.458989   72237.458990
 1023  1023    2155966  72775.089922  58430.8423042815100    13.96    17.02          2      0.00169  200512.796069   72312.796070
 1024  1024    2156056  72778.127828  58430.8423394424580     5.24     5.24          1     -0.00019  200515.833794   72315.833795
 1025  1025    2156059  72778.228979  58430.8423406131840     7.38     7.84          2     -0.00358  200515.934940   72315.934940
 1026  1026    2156081  72778.971824  58430.8423492109310     5.21     7.36          2      0.00322  200516.677739   72316.677740
 1027  1027    2156340  72787.714087  58430.8424503945220    12.94    19.24          3     -0.00683  200525.419479   72325.419480
 1028  1028    2156361  72788.423154  58430.8424586013180     8.97    12.40          2     -0.00067  200526.128505   72326.128505
 1029  1029    2156447  72791.326013  58430.8424921992320     5.88    12.34          4     -0.00333  200529.031189   72329.031190
 1030  1030    2157155  72815.224831  58430.8427688059140    22.20    22.20          1      0.00033  200552.928580   72352.928580
 1031  1031    2157488  72826.465278  58430.8428989036800     8.47    11.19          2     -0.00089  200604.168355   72364.168355
 1032  1032    2157565  72829.064439  58430.8429289865600     5.58     8.48          2     -0.00064  200606.767359   72366.767360
 1033  1033    2158242  72851.916575  58430.8431934788740    18.14    25.28          4     -0.00500  200629.618130   72389.618130
 1034  1034    2158256  72852.389298  58430.8431989502080     6.28     8.59          2     -0.00053  200630.090825   72390.090825
 1035  1035    2158278  72853.131963  58430.8432075458690     5.59    17.56          5      0.00094  200630.833444   72390.833445
 1036  1036    2158443  72858.701566  58430.8432720088700     6.76    23.37          6      0.00069  200636.402715   72396.402715
 1037  1037    2158548  72862.245968  58430.8433130320380     7.02    13.20          3      0.00378  200639.946905   72399.946905
 1038  1038    2158654  72865.823832  58430.8433544424960     5.55     7.55          2     -0.00183  200643.524554   72403.524555
 1039  1039    2158747  72868.963284  58430.8433907787520     5.36     8.53          2      0.00461  200646.663820   72406.663820
 1040  1040    2159018  72878.110916  58430.8434966541180     5.01     6.31          2      0.00364  200655.810905   72415.810905
 1041  1041    2159043  72878.954782  58430.8435064210820     9.16    20.79          4      0.00319  200656.654720   72416.654720
 1042  1042    2159243  72885.705775  58430.8435845575810     5.20     5.22          2      0.00169  200703.405310   72423.405310
 1043  1043    2159315  72888.136161  58430.8436126870530     7.80     7.80          1      0.00197  200705.835550   72425.835550
 1044  1044    2159401  72891.039099  58430.8436462858620     5.65     5.65          1      0.00167  200708.738314   72428.738315
 1045  1045    2159459  72892.996851  58430.8436689450370     5.84     5.84          1      0.00017  200710.695949   72430.695950
 1046  1046    2159811  72904.878661  58430.8438064659840    23.56    25.92          2     -0.00061  200722.577050   72442.577050
 1047  1047    2159943  72909.334228  58430.8438580350460    12.93    16.46          3     -0.00425  200727.032349   72447.032350
 1048  1048    2160082  72914.026248  58430.8439123408260    19.97    21.43          2     -0.00292  200731.724090   72451.724090
 1049  1049    2160234  72919.157290  58430.8439717278980    12.39    16.07          3      0.00444  200736.854825   72456.854825
 1050  1050    2160314  72921.857781  58430.8440029835780    11.88    22.62          4      0.00664  200739.555154   72459.555155
 1051  1051    2160570  72930.498913  58430.8441029966720     6.97     9.13          2      0.00058  200748.195770   72468.195770
 1052  1052    2162937  73010.397559  58430.8450277495300     6.64    11.82          3      0.00183  200908.089640   72548.089640
 1053  1053    2163065  73014.718287  58430.8450777579520     6.26    13.19          4      0.00361  200912.410109   72552.410110
 1054  1054    2163502  73029.469149  58430.8452484855170    21.81    25.43          2     -0.00139  200927.160090   72567.160090
 1055  1055    2163658  73034.735009  58430.8453094329730     5.52     8.13          2     -0.00003  200932.425635   72572.425635
 1056  1056    2163817  73040.102225  58430.8453715535230     5.78     8.93          3      0.00400  200937.792530   72577.792530
 1057  1057    2163912  73043.308951  58430.8454086684160     5.06     7.24          2      0.00342  200940.999064   72580.999065
 1058  1058    2163969  73045.232886  58430.8454309361790    11.68    11.68          1      0.00008  200942.922885   72582.922885
 1059  1059    2163991  73045.975461  58430.8454395308030     9.89    15.48          3     -0.00111  200943.665414   72583.665415
 1060  1060    2164004  73046.414387  58430.8454446109570     8.78     8.78          1      0.00211  200944.104315   72584.104315
 1061  1061    2164060  73048.304610  58430.8454664885380     6.39     7.09          2      0.00006  200945.994424   72585.994425
 1062  1062    2164214  73053.503006  58430.8455266551550     8.77    15.83          4      0.00278  200951.192509   72591.192510
 1063  1063    2164235  73054.211658  58430.8455348571520    12.33    26.66          5     -0.00336  200951.901119   72591.901120
 1064  1064    2164500  73063.156813  58430.8456383890430     8.80    10.24          2     -0.00272  201000.845740   72600.845740
 1065  1065    2164758  73071.865778  58430.8457391872380    12.42    21.64          4      0.00081  201009.554185   72609.554185
 1066  1066    2164831  73074.329805  58430.8457677060740     6.28     6.28          1     -0.00228  201012.018064   72612.018065
 1067  1067    2164888  73076.253895  58430.8457899756420    16.69    21.53          3     -0.00103  201013.942039   72613.942040
 1068  1068    2165077  73082.633587  58430.8458638146560     9.93    12.24          2     -0.00236  201020.321349   72620.321350
 1069  1069    2165290  73089.823507  58430.8459470313340     5.61     8.08          2     -0.00064  201027.510840   72627.510840
 1070  1070    2165379  73092.827671  58430.8459818017540    41.31    48.38          3     -0.00211  201030.514825   72630.514825
 1071  1071    2165402  73093.604102  58430.8459907882240     5.22    10.40          3     -0.00031  201031.291209   72631.291210
 1072  1072    2165501  73096.945677  58430.8460294638590     5.07     7.13          3     -0.00597  201034.632584   72634.632585
 1073  1073    2165507  73097.148469  58430.8460318109820    51.21    69.81          3      0.00175  201034.835365   72634.835365
 1074  1074    2165511  73097.283557  58430.8460333745020     5.45     5.45          1      0.00372  201034.970444   72634.970445
 1075  1075    2165554  73098.735079  58430.8460501745280    14.66    19.74          3      0.00514  201036.421879   72636.421880
 1076  1076    2165628  73101.232643  58430.8460790815100    13.43    25.37          3     -0.00439  201038.919294   72638.919295
 1077  1077    2165764  73105.823383  58430.8461322150780     6.84    10.51          2     -0.00353  201043.509760   72643.509760
 1078  1078    2165849  73108.692224  58430.8461654192640     5.08     6.99          2     -0.01394  201046.378429   72646.378430
 1079  1079    2165852  73108.793925  58430.8461665963520     6.99     6.99          1     -0.00106  201046.480125   72646.480125
 1080  1080    2165932  73111.494412  58430.8461978519940    14.72    17.25          2      0.00097  201049.180449   72649.180450
 1081  1081    2166025  73114.633564  58430.8462341847680     6.89     6.94          2     -0.00147  201052.319415   72652.319415
 1082  1082    2166052  73115.545159  58430.8462447356420     6.78    11.58          3      0.00456  201053.230955   72653.230955
 1083  1083    2166173  73119.629293  58430.8462920057090     6.00    10.22          2     -0.00278  201057.314845   72657.314845
 1084  1084    2166261  73122.599705  58430.8463263854720    11.70    15.02          2     -0.00417  201100.285080   72660.285080
 1085  1085    2166732  73138.498681  58430.8465104014080     6.98     9.03          2      0.00375  201116.183105   72676.183105
 1086  1086    2166758  73139.376238  58430.8465205583100    28.91    38.16          3      0.00144  201117.060610   72677.060610
 1087  1087    2166883  73143.595725  58430.8465693949570     6.94     8.96          2      0.00394  201121.279844   72681.279845
 1088  1088    2166956  73146.059683  58430.8465979129980    11.37    14.44          2     -0.00119  201123.743654   72683.743655
 1089  1089    2167058  73149.502853  58430.8466377645060     5.27     5.32          2      0.00289  201127.186619   72687.186620
 1090  1090    2167122  73151.662842  58430.8466627643780     5.29     5.29          1     -0.00731  201129.346479   72689.346480
 1091  1091    2167415  73161.553464  58430.8467772391680     9.19    22.23          4      0.00281  201139.236510   72699.236510
 1092  1092    2167523  73165.198906  58430.8468194317820    11.46    13.70          2     -0.00078  201142.881735   72702.881735
 1093  1093    2167546  73165.975423  58430.8468284192510    11.13    21.30          4      0.00356  201143.658204   72703.658205
 1094  1094    2167612  73168.203031  58430.8468542017540     5.78     8.10          2     -0.00344  201145.885680   72705.885680
 1095  1095    2167959  73179.916306  58430.8469897720580     5.10     5.46          2      0.00292  201157.598255   72717.598255
 1096  1096    2168019  73181.941512  58430.8470132119420    13.07    16.33          3     -0.00028  201159.623340   72719.623340
 1097  1097    2168102  73184.743104  58430.8470456377730    11.94    17.63          3     -0.00294  201202.424765   72722.424765
 1098  1098    2168393  73194.565836  58430.8471593268100    66.76    71.43          3     -0.00406  201212.246910   72732.246910
 1099  1099    2168608  73201.823345  58430.8472433257600     6.09     8.40          2      0.00000  201219.503985   72739.503985
 1100  1100    2168628  73202.498490  58430.8472511399300     7.53     9.69          2      0.00122  201220.179090   72740.179090
 1101  1101    2168685  73204.422370  58430.8472734070660    10.51    20.61          4     -0.00375  201222.102855   72742.102855
 1102  1102    2168717  73205.502925  58430.8472859134850     8.31    17.34          4      0.00772  201223.183344   72743.183345
 1103  1103    2168841  73209.688355  58430.8473343559550    14.64    28.94          5      0.00131  201227.368524   72747.368525
 1104  1104    2168881  73211.038586  58430.8473499836290     7.43     8.53          2      0.00194  201228.718674   72748.718675
 1105  1105    2169435  73229.738973  58430.8475664232960    27.71    27.71          1      0.00183  201247.417944   72767.417945
 1106  1106    2169588  73234.903477  58430.8476261976580     9.51    13.11          3      0.00050  201252.582139   72772.582140
 1107  1107    2170049  73250.464657  58430.8478063038980    22.55    24.73          2      0.00119  201308.142389   72788.142390
 1108  1108    2170168  73254.481427  58430.8478527942910    12.98    13.41          2     -0.00178  201312.158920   72792.158920
 1109  1109    2170262  73257.654371  58430.8478895181820     7.26     8.55          2     -0.00314  201315.331674   72795.331675
 1110  1110    2170397  73262.211419  58430.8479422617980    23.05    25.40          2     -0.00042  201319.888449   72799.888450
 1111  1111    2170488  73265.282982  58430.8479778122880     9.23    15.89          2     -0.00519  201322.959830   72802.959830
 1112  1112    2170697  73272.337824  58430.8480594655620    15.61    17.68          2     -0.00517  201330.014249   72810.014250
 1113  1113    2170873  73278.279019  58430.8481282293890     5.81    15.98          5      0.00303  201335.955090   72815.955090
 1114  1114    2170922  73279.932978  58430.8481473724290     7.31     9.57          2      0.00164  201337.608949   72817.608950
 1115  1115    2171573  73301.907596  58430.8484017082880    12.48    20.87          2      0.00075  201359.582255   72839.582255
 1116  1116    2171607  73303.055124  58430.8484149898620     6.52     6.52          1     -0.00367  201400.729714   72840.729715
 1117  1117    2171611  73303.190372  58430.8484165552260     7.35    10.27          3      0.00308  201400.864954   72840.864955
 1118  1118    2171752  73307.949562  58430.8484716384510    13.52    20.39          3     -0.00569  201405.623860   72845.623860
 1119  1119    2172171  73322.093352  58430.8486353397250     8.74    14.32          3      0.00475  201419.766805   72859.766805
 1120  1120    2172192  73322.801944  58430.8486435410180     6.93     6.93          1     -0.00317  201420.475355   72860.475355
 1121  1121    2172341  73327.831380  58430.8487017520770    10.88    11.57          2     -0.00589  201425.504490   72865.504490
