yyyy doy mn dd    MJD                 P0ms           Pdot0                  nu0            nudot0_15       tJPLms        SNthr 
2017 221 08 09  57974     33.7386455638600   4.196976E-013     29.6396012136058        -368706.86500       5.4986         0.00 
nGRPmax
   7372
 nGRP  nORG  NSEQpulse        TDBsec                  MJD   peakSN    sumSN  Nsubpulse        phase       UThhmmss          UTsec
 6018  6018    2434161  82125.342712  57974.9505247999100     6.99     9.73          2      0.00131  225236.400840   82356.400840
 6019  6019    2434218  82127.265549  57974.9505470549630    13.94    17.81          3     -0.00681  225238.323524   82358.323525
 6020  6020    2434330  82131.044477  57974.9505907925500    16.33    18.25          2     -0.00097  225242.102155   82362.102155
 6021  6021    2434386  82132.933737  57974.9506126589950     9.37    13.17          2     -0.00414  225243.991265   82363.991265
 6022  6022    2434479  82136.071565  57974.9506489764480    25.59    27.39          2     -0.00025  225247.128844   82367.128845
 6023  6023    2434485  82136.274141  57974.9506513210750     9.65    16.37          3      0.00403  225247.331405   82367.331405
 6024  6024    2434525  82137.623367  57974.9506669371140     5.75     8.39          2     -0.00550  225248.680525   82368.680525
 6025  6025    2434545  82138.298351  57974.9506747494270     9.14    13.73          2      0.00072  225249.355454   82369.355455
 6026  6026    2434594  82139.951442  57974.9506938824320     6.25     6.41          2     -0.00236  225251.008415   82371.008415
 6027  6027    2434679  82142.819363  57974.9507270759680     5.76    14.38          4      0.00175  225253.876109   82373.876110
 6028  6028    2434680  82142.853031  57974.9507274656380    13.57    13.57          1     -0.00050  225253.909774   82373.909775
 6029  6029    2434686  82143.055347  57974.9507298072580     7.40    14.63          3     -0.00394  225254.112074   82374.112075
 6030  6030    2434696  82143.392939  57974.9507337145730    13.35    16.72          2      0.00228  225254.449640   82374.449640
 6031  6031    2434825  82147.745338  57974.9507840895620     7.84    15.55          4      0.00536  225258.801695   82378.801695
 6032  6032    2435077  82156.247310  57974.9508824920060     6.51     6.51          1      0.00017  225307.302995   82387.302995
 6033  6033    2435102  82157.090796  57974.9508922545920    37.26    41.00          2      0.00075  225308.146414   82388.146415
 6034  6034    2435214  82160.869580  57974.9509359905020    16.86    19.47          2      0.00244  225311.924899   82391.924900
 6035  6035    2435248  82162.016816  57974.9509492687100    12.80    30.60          6      0.00586  225313.072044   82393.072045
 6036  6036    2435332  82164.850720  57974.9509820685180    15.39    24.27          3      0.00156  225315.905725   82395.905725
 6037  6037    2435338  82165.053101  57974.9509844108930    14.57    18.31          2      0.00019  225316.108089   82396.108090
 6038  6038    2435822  82181.382612  57974.9511734098690     8.92    23.91          4     -0.00011  225332.436310   82412.436310
 6039  6039    2435998  82187.320661  57974.9512421372800    20.39    31.91          3      0.00114  225338.373890   82418.373890
 6040  6040    2436187  82193.697255  57974.9513159404540    10.38    21.27          4      0.00064  225344.749979   82424.749980
 6041  6041    2436275  82196.666295  57974.9513503043460     6.53     8.62          2      0.00156  225347.718785   82427.718785
 6042  6042    2436285  82197.003657  57974.9513542089860     7.50    21.24          5      0.00097  225348.056119   82428.056120
 6043  6043    2436384  82200.343596  57974.9513928657020    56.09    61.99          3     -0.00483  225351.395795   82431.395795
 6044  6044    2436501  82204.291198  57974.9514385555330     6.32    14.27          4      0.00039  225355.343085   82435.343085
 6045  6045    2436869  82216.706904  57974.9515822558340     5.61     7.63          2     -0.00322  225407.757809   82447.757810
 6046  6046    2437063  82223.252377  57974.9516580136320    10.14    19.20          3      0.00161  225414.302765   82454.302765
 6047  6047    2437395  82234.453687  57974.9517876584190    13.59    18.95          3      0.00381  225425.503190   82465.503190
 6048  6048    2437396  82234.487345  57974.9517880479740    52.66    64.09          4      0.00125  225425.536844   82465.536845
 6049  6049    2437492  82237.726316  57974.9518255360640    13.95    22.30          4      0.00311  225428.775559   82468.775560
 6050  6050    2437515  82238.502252  57974.9518345168000     5.93     8.13          2      0.00136  225429.551435   82469.551435
 6051  6051    2437639  82242.685838  57974.9518829379330    16.47    20.96          3      0.00122  225433.734689   82473.734690
 6052  6052    2437736  82245.958542  57974.9519208164610     8.89    13.53          3      0.00258  225437.007135   82477.007135
 6053  6053    2437747  82246.329576  57974.9519251108350    12.37    20.61          3      0.00006  225437.378140   82477.378140
 6054  6054    2437788  82247.712660  57974.9519411187460     6.58     7.80          2     -0.00608  225438.761115   82478.761115
 6055  6055    2437820  82248.792591  57974.9519536179460     7.18    14.25          4      0.00275  225439.840960   82479.840960
 6056  6056    2438010  82255.202977  57974.9520278122370     5.57     7.85          2      0.00386  225446.250839   82486.250840
 6057  6057    2438102  82258.306773  57974.9520637357950     9.10    12.15          3     -0.00097  225449.354389   82489.354390
 6058  6058    2438320  82265.661659  57974.9521488617980     9.72    11.83          2     -0.00547  225456.708694   82496.708695
 6059  6059    2438345  82266.505396  57974.9521586272640     7.18     9.94          2      0.00253  225457.552364   82497.552365
 6060  6060    2438367  82267.247610  57974.9521672177020     7.11    11.09          3      0.00158  225458.294519   82498.294520
 6061  6061    2438377  82267.585036  57974.9521711230980    14.75    23.96          4      0.00278  225458.631919   82498.631920
 6062  6062    2438410  82268.698309  57974.9521840082050    12.22    18.85          3     -0.00044  225459.745104   82499.745105
 6063  6063    2438670  82277.470453  57974.9522855376510     5.79     5.79          1      0.00211  225508.516554   82508.516555
 6064  6064    2438700  82278.482593  57974.9522972522370     6.85     9.10          2      0.00150  225509.528615   82509.528615
 6065  6065    2438704  82278.617398  57974.9522988124800     6.00    10.50          3     -0.00275  225509.663409   82509.663410
 6066  6066    2438753  82280.270734  57974.9523179483140    10.67    12.79          2      0.00125  225511.316615   82511.316615
 6067  6067    2438825  82282.700046  57974.9523460653440     8.72    13.43          3      0.00503  225513.745735   82513.745735
 6068  6068    2438862  82283.948225  57974.9523605118720     6.64    10.91          3      0.00050  225514.993814   82514.993815
 6069  6069    2439165  82294.171043  57974.9524788315140    36.25    53.56          4      0.00044  225525.215825   82525.215825
 6070  6070    2439255  82297.207313  57974.9525139735300     7.04    10.46          2     -0.00583  225528.251854   82528.251855
 6071  6071    2439259  82297.342478  57974.9525155379330     9.25    15.75          3      0.00058  225528.387010   82528.387010
 6072  6072    2439261  82297.410074  57974.9525163202940    17.28    27.13          4      0.00408  225528.454599   82528.454600
 6073  6073    2439270  82297.713688  57974.9525198343550     6.35    19.46          5      0.00308  225528.758189   82528.758190
 6074  6074    2439385  82301.593450  57974.9525647390080    10.54    13.05          2     -0.00261  225532.637644   82532.637645
 6075  6075    2439423  82302.875556  57974.9525795782020     5.54     9.00          3     -0.00136  225533.919649   82533.919650
 6076  6076    2439494  82305.271025  57974.9526073035260    26.51    30.04          2     -0.00069  225536.314929   82536.314930
 6077  6077    2439574  82307.969949  57974.9526385410820     7.96     9.98          2     -0.00575  225539.013640   82539.013640
 6078  6078    2439622  82309.589667  57974.9526572878080    13.81    20.25          3      0.00200  225540.633230   82540.633230
 6079  6079    2439969  82321.297082  57974.9527927902980    43.30    76.10          4      0.00475  225552.339720   82552.339720
 6080  6080    2440041  82323.726129  57974.9528209042690    13.12    24.54          4      0.00050  225554.768574   82554.768575
 6081  6081    2440214  82329.562845  57974.9528884588540     7.18    13.88          4     -0.00156  225600.604829   82560.604830
 6082  6082    2440295  82332.295701  57974.9529200891390     6.44    11.52          2     -0.00089  225603.337469   82563.337470
 6083  6083    2440468  82338.132313  57974.9529876425090    12.27    18.10          3     -0.00622  225609.173620   82569.173620
 6084  6084    2440627  82343.497077  57974.9530497346820     5.96    19.75          5      0.00308  225614.537960   82574.537960
 6085  6085    2440654  82344.407984  57974.9530602775940     5.64    13.94          4      0.00181  225615.448795   82575.448795
 6086  6086    2440676  82345.149967  57974.9530688653570    18.86    22.04          3     -0.00594  225616.190719   82576.190720
 6087  6087    2440692  82345.690115  57974.9530751170690     6.48    11.72          3      0.00364  225616.730825   82576.730825
 6088  6088    2440721  82346.668337  57974.9530864390780     8.05     8.05          1     -0.00211  225617.708970   82577.708970
 6089  6089    2440746  82347.511779  57974.9530962011520     6.32     8.71          2     -0.00303  225618.552345   82578.552345
 6090  6090    2440789  82348.962489  57974.9531129917700    17.59    24.89          3     -0.00447  225620.002940   82580.002940
 6091  6091    2440811  82349.704992  57974.9531215855490    49.42    63.12          4      0.00286  225620.745385   82580.745385
 6092  6092    2440813  82349.772268  57974.9531223642110     8.17    10.73          2     -0.00311  225620.812655   82580.812655
 6093  6093    2440853  82351.121954  57974.9531379855740    11.12    11.82          2      0.00103  225622.162234   82582.162235
 6094  6094    2440875  82351.864133  57974.9531465756160     9.02    18.62          4     -0.00114  225622.904355   82582.904355
 6095  6095    2440911  82353.078684  57974.9531606329220     7.41    13.05          3     -0.00219  225624.118809   82584.118810
 6096  6096    2440956  82354.597004  57974.9531782060670    13.34    18.61          3      0.00017  225625.637010   82585.637010
 6097  6097    2440960  82354.731835  57974.9531797666050    10.99    20.39          2     -0.00353  225625.771829   82585.771830
 6098  6098    2440972  82355.136732  57974.9531844529150    13.07    23.64          5     -0.00269  225626.176695   82586.176695
 6099  6099    2441048  82357.701104  57974.9532141331460   133.72   148.39          3      0.00419  225628.740864   82588.740865
 6100  6100    2441061  82358.139539  57974.9532192076290    20.86    28.43          3     -0.00078  225629.179264   82589.179265
 6101  6101    2441306  82366.405647  57974.9533148801660     8.78    11.04          2      0.00328  225637.444719   82597.444720
 6102  6102    2441359  82368.193849  57974.9533355769470    65.59   116.24          5      0.00481  225639.232780   82599.232780
 6103  6103    2441394  82369.374627  57974.9533492433660    58.10    66.44          3      0.00239  225640.413465   82600.413465
 6104  6104    2441437  82370.825492  57974.9533660357890    12.57    19.35          2      0.00542  225641.864214   82601.864215
 6105  6105    2441587  82375.886067  57974.9534246072580    10.91    15.97          3     -0.00117  225646.924390   82606.924390
 6106  6106    2441616  82376.864424  57974.9534359308290     6.35     7.12          2     -0.00306  225647.902669   82607.902670
 6107  6107    2441756  82381.587907  57974.9534906007810     6.63    11.13          3     -0.00106  225652.625780   82612.625780
 6108  6108    2441827  82383.983457  57974.9535183270530    16.39    42.85          6      0.00200  225655.021139   82615.021140
 6109  6109    2442154  82395.015824  57974.9536460164860     8.52    10.74          2     -0.00353  225706.052635   82626.052635
 6110  6110    2442174  82395.690587  57974.9536538262400     5.75     9.11          2     -0.00383  225706.727345   82626.727345
 6111  6111    2442273  82399.030816  57974.9536924862980     7.46     9.04          2     -0.00072  225710.067309   82630.067310
 6112  6112    2442605  82410.232071  57974.9538221304580     5.82     5.82          1     -0.00033  225721.267680   82641.267680
 6113  6113    2442611  82410.434417  57974.9538244724220     6.00     9.06          2     -0.00286  225721.470010   82641.470010
 6114  6114    2442639  82411.379232  57974.9538354077820     6.60    12.77          4      0.00103  225722.414749   82642.414750
 6115  6115    2442664  82412.222449  57974.9538451672320    22.94    29.91          3     -0.00639  225723.257899   82643.257900
 6116  6116    2442755  82415.292701  57974.9538807025660     5.53     7.60          2     -0.00542  225726.327910   82646.327910
 6117  6117    2442891  82419.881449  57974.9539338130690     6.32    15.84          5      0.00292  225730.916295   82650.916295
 6118  6118    2442949  82421.838154  57974.9539564601090     5.92    11.44          3     -0.00119  225732.872845   82652.872845
 6119  6119    2443014  82424.031162  57974.9539818421500    13.09    17.96          3     -0.00119  225735.065679   82655.065680
 6120  6120    2443048  82425.178343  57974.9539951197060     5.66     7.75          2      0.00075  225736.212769   82656.212770
 6121  6121    2443433  82438.167694  57974.9541454594180    10.04    10.21          2     -0.00061  225749.201094   82669.201095
 6122  6122    2443532  82441.508013  57974.9541841205250     5.81     7.60          2      0.00517  225752.541150   82672.541150
 6123  6123    2443594  82443.599494  57974.9542083274750     7.95     7.95          1     -0.00442  225754.632465   82674.632465
 6124  6124    2443682  82446.568743  57974.9542426937860     5.52    10.29          3      0.00303  225757.601479   82677.601480
 6125  6125    2443694  82446.973520  57974.9542473787010     5.57     7.66          2      0.00031  225758.006225   82678.006225
 6126  6126    2443793  82450.313664  57974.9542860377730    12.99    17.51          3      0.00072  225801.346105   82681.346105
 6127  6127    2443852  82452.304287  57974.9543090773890     5.75    20.67          5      0.00208  225803.336569   82683.336570
 6128  6128    2443867  82452.810337  57974.9543149344510     7.15    14.95          5      0.00119  225803.842579   82683.842580
 6129  6129    2443980  82456.622798  57974.9543590601600     5.52     7.49          2      0.00089  225807.654739   82687.654740
 6130  6130    2444122  82461.413707  57974.9544145104900     7.03     8.55          3      0.00139  225812.445269   82692.445270
 6131  6131    2444150  82462.358226  57974.9544254424320     6.74     6.74          1     -0.00364  225813.389714   82693.389715
 6132  6132    2444384  82470.253215  57974.9545168196220     7.15     9.75          2      0.00061  225821.284079   82701.284080
 6133  6133    2444444  82472.277420  57974.9545402479230    38.63    50.09          4     -0.00297  225823.308124   82703.308125
 6134  6134    2444509  82474.470634  57974.9545656323330     5.94    13.11          3      0.00292  225825.501164   82705.501165
 6135  6135    2444640  82478.890218  57974.9546167849340     7.60    11.50          3     -0.00233  225829.920400   82709.920400
 6136  6136    2444662  82479.632591  57974.9546253772160    13.02    16.82          3      0.00114  225830.662714   82710.662715
 6137  6137    2445146  82495.962127  57974.9548143764740     5.97     9.02          2      0.00172  225846.990959   82726.990960
 6138  6138    2445164  82496.569555  57974.9548214068860     6.12     6.12          1      0.00564  225847.598339   82727.598340
 6139  6139    2445258  82499.740771  57974.9548581107710    23.45    40.11          4     -0.00106  225850.769304   82730.769305
 6140  6140    2445263  82499.909504  57974.9548600637060     7.44    17.16          4      0.00014  225850.938024   82730.938025
 6141  6141    2445320  82501.832716  57974.9548823230980     6.07    15.93          4      0.00331  225852.861084   82732.861085
 6142  6142    2445423  82505.307661  57974.9549225423740     7.74    12.25          3     -0.00083  225856.335754   82736.335755
 6143  6143    2445509  82508.209300  57974.9549561261570    13.63    23.18          4      0.00253  225859.237164   82739.237165
 6144  6144    2445605  82511.448191  57974.9549936133250     9.59    16.05          3      0.00203  225902.475800   82742.475800
 6145  6145    2445749  82516.306395  57974.9550498425340     7.83     9.38          2     -0.00289  225907.333620   82747.333620
 6146  6146    2445776  82517.217312  57974.9550603855490    19.97    23.70          2     -0.00386  225908.244464   82748.244465
 6147  6147    2445880  82520.726534  57974.9551010015490     5.75     8.10          2      0.00814  225911.753410   82751.753410
 6148  6148    2445882  82520.793739  57974.9551017793790     5.75     5.78          2      0.00006  225911.820609   82751.820610
 6149  6149    2445969  82523.728816  57974.9551357501820    19.44    22.33          2     -0.00567  225914.755455   82754.755455
 6150  6150    2446113  82528.587200  57974.9551919814780     8.91    13.52          3     -0.00525  225919.613454   82759.613455
 6151  6151    2446120  82528.823469  57974.9551947160830     6.23     8.40          2     -0.00236  225919.849705   82759.849705
 6152  6152    2446140  82529.498307  57974.9552025267070    15.34    19.43          2     -0.00028  225920.524489   82760.524490
 6153  6153    2446326  82535.773698  57974.9552751585410     8.45     8.45          1     -0.00056  225926.799385   82766.799385
 6154  6154    2446332  82535.976404  57974.9552775046780     5.73     8.75          2      0.00758  225927.002074   82767.002075
 6155  6155    2446481  82541.003357  57974.9553356870020    15.01    27.04          4      0.00444  225932.028630   82772.028630
 6156  6156    2446621  82545.726710  57974.9553903554430    64.04    84.29          4      0.00261  225936.751610   82776.751610
 6157  6157    2446631  82546.064102  57974.9553942604420     8.66    11.30          2      0.00258  225937.088975   82777.088975
 6158  6158    2446633  82546.131597  57974.9553950416260     6.22     8.06          2      0.00311  225937.156464   82777.156465
 6159  6159    2446693  82548.155717  57974.9554184689540     5.87     5.87          1     -0.00283  225939.180424   82779.180425
 6160  6160    2447059  82560.504263  57974.9555613919360     6.22     8.69          2      0.00278  225951.527994   82791.527995
 6161  6161    2447091  82561.583793  57974.9555738864900    10.16    19.29          4     -0.00025  225952.607440   82792.607440
 6162  6162    2447115  82562.393587  57974.9555832591100     6.87     9.32          3      0.00169  225953.417170   82793.417170
 6163  6163    2447143  82563.338042  57974.9555941902980    14.22    20.16          3     -0.00508  225954.361550   82794.361550
 6164  6164    2447233  82566.374702  57974.9556293368320     9.76    14.57          3      0.00022  225957.397970   82797.397970
 6165  6165    2447255  82567.117035  57974.9556379286400    10.57    12.87          2      0.00250  225958.140245   82798.140245
 6166  6166    2447425  82572.852594  57974.9557043124350    33.57    44.49          4      0.00217  230003.875350   82803.875350
 6167  6167    2447487  82574.944279  57974.9557285217410     6.36     6.42          2     -0.00119  230005.966870   82805.966870
 6168  6168    2447541  82576.766248  57974.9557496093570     9.43    16.60          3      0.00103  230007.788694   82807.788695
 6169  6169    2447755  82583.986373  57974.9558331756160    34.71    56.82          6      0.00261  230015.008249   82815.008250
 6170  6170    2447799  82585.470656  57974.9558503548160     6.44     8.76          2     -0.00406  230016.492415   82816.492415
 6171  6171    2447807  82585.740942  57974.9558534831230     6.24     8.38          2      0.00728  230016.762679   82816.762680
 6172  6172    2447888  82588.473568  57974.9558851107460     7.81     9.86          2      0.00114  230019.495089   82819.495090
 6173  6173    2447912  82589.283327  57974.9558944829440     6.55     9.89          3      0.00189  230020.304785   82820.304785
 6174  6174    2447950  82590.565383  57974.9559093215620     7.68    12.24          3      0.00164  230021.586739   82821.586740
 6175  6175    2448009  82592.555941  57974.9559323604220     7.48    32.83          6      0.00092  230023.577139   82823.577140
 6176  6176    2448414  82606.220140  57974.9560905108860     8.77     8.77          1      0.00192  230037.240260   82837.240260
 6177  6177    2448560  82611.145945  57974.9561475225090    21.15    29.63          3      0.00047  230042.165674   82842.165675
 6178  6178    2448607  82612.731575  57974.9561658747140    16.22    24.04          4     -0.00194  230043.751180   82843.751180
 6179  6179    2448614  82612.967769  57974.9561686084350    16.62    19.04          2     -0.00144  230043.987355   82843.987355
 6180  6180    2448722  82616.611532  57974.9562107816190     7.09    16.23          4     -0.00169  230047.630829   82847.630830
 6181  6181    2448732  82616.948978  57974.9562146872450     9.34    10.33          2      0.00008  230047.968250   82847.968250
 6182  6182    2448765  82618.062496  57974.9562275751940     6.26     9.18          3      0.00428  230049.081680   82849.081680
 6183  6183    2448837  82620.491368  57974.9562556871300    13.25    16.20          2     -0.00500  230051.510360   82851.510360
 6184  6184    2448950  82624.303839  57974.9562998129540     6.28     6.28          1     -0.00500  230055.322530   82855.322530
 6185  6185    2449012  82626.395935  57974.9563240270340     5.77     7.24          2      0.00381  230057.414459   82857.414460
 6186  6186    2449059  82627.981630  57974.9563423799810    10.40    16.25          3      0.00314  230059.000029   82859.000030
 6187  6187    2449092  82629.095018  57974.9563552664060    11.68    17.36          3      0.00347  230100.113329   82860.113330
 6188  6188    2449168  82631.659016  57974.9563849423100     6.58    18.54          4     -0.00089  230102.677125   82862.677125
 6189  6189    2449210  82633.076233  57974.9564013452930     9.27    14.99          3      0.00497  230104.094230   82864.094230
 6190  6190    2449237  82633.987085  57974.9564118875520     8.29    11.18          3      0.00222  230105.005009   82865.005010
 6191  6191    2449519  82643.501431  57974.9565220073090    10.96    18.57          3      0.00322  230114.518605   82874.518605
 6192  6192    2449595  82646.065419  57974.9565516830980    32.29    42.16          3     -0.00111  230117.082389   82877.082390
 6193  6193    2449669  82648.561956  57974.9565805782020     8.15     8.15          1     -0.00483  230119.578729   82879.578730
 6194  6194    2449858  82654.938855  57974.9566543848960     9.46    14.19          3      0.00356  230125.955124   82885.955125
 6195  6195    2449896  82656.220722  57974.9566692213250     6.00    11.63          3     -0.00231  230127.236890   82887.236890
 6196  6196    2449958  82658.312447  57974.9566934311040     8.24    12.19          3     -0.00447  230129.328450   82889.328450
 6197  6197    2450031  82660.775611  57974.9567219399420     9.09    33.63          6      0.00267  230131.791419   82891.791420
 6198  6198    2450093  82662.867282  57974.9567461490940     5.89     9.23          3     -0.00128  230133.882924   82893.882925
 6199  6199    2450115  82663.609510  57974.9567547396990     6.33     6.78          2     -0.00194  230134.625094   82894.625095
 6200  6200    2450119  82663.744646  57974.9567563037700     5.80    10.40          3      0.00358  230134.760219   82894.760220
 6201  6201    2450184  82665.937609  57974.9567816852860    29.35    37.46          3      0.00206  230136.953009   82896.953010
 6202  6202    2450459  82675.215727  57974.9568890709120    16.53    39.69          5      0.00133  230146.230395   82906.230395
 6203  6203    2450551  82678.319658  57974.9569249960450     6.12     6.81          2      0.00067  230149.334080   82909.334080
 6204  6204    2450669  82682.300802  57974.9569710740990     6.14     6.14          1      0.00008  230153.314910   82913.314910
 6205  6205    2450753  82685.134861  57974.9570038757120    17.96    25.82          3      0.00022  230156.148744   82916.148745
 6206  6206    2450933  82691.207831  57974.9570741647100     8.71    14.97          3      0.00044  230202.221235   82922.221235
 6207  6207    2450977  82692.692443  57974.9570913477250     5.52    14.98          5      0.00386  230203.705730   82923.705730
 6208  6208    2450983  82692.894609  57974.9570936876030    12.21    12.37          2     -0.00403  230203.907879   82923.907880
 6209  6209    2451025  82694.311556  57974.9571100874500     5.75    11.13          3     -0.00647  230205.324714   82925.324715
 6210  6210    2451332  82704.669335  57974.9572299691520    17.76    22.55          3     -0.00639  230215.681674   82935.681675
 6211  6211    2451343  82705.040579  57974.9572342659580     6.74    10.36          3     -0.00269  230216.052890   82936.052890
 6212  6212    2451479  82709.629077  57974.9572873735680     7.33    12.89          2     -0.00175  230220.641025   82940.641025
 6213  6213    2451555  82712.193329  57974.9573170524160     5.82    10.45          3      0.00158  230223.205075   82943.205075
 6214  6214    2451601  82713.745322  57974.9573350152960    23.24    25.64          2      0.00197  230224.756945   82944.756945
 6215  6215    2451709  82717.388925  57974.9573771866370     5.53    13.03          4     -0.00303  230228.400259   82948.400260
 6216  6216    2451811  82720.830272  57974.9574170170370     8.51     8.96          2     -0.00314  230231.841335   82951.841335
 6217  6217    2451953  82725.621330  57974.9574724690940    12.97    13.96          2      0.00178  230236.632014   82956.632015
 6218  6218    2452013  82727.645590  57974.9574958980350    13.06    22.90          4     -0.00003  230238.656115   82958.656115
 6219  6219    2452024  82728.016805  57974.9575001945090     8.74     9.76          2      0.00278  230239.027300   82959.027300
 6220  6220    2452049  82728.860326  57974.9575099574780     9.57    31.62          8      0.00422  230239.870754   82959.870755
 6221  6221    2452050  82728.894039  57974.9575103476740    12.21    32.23          4      0.00344  230239.904464   82959.904465
 6222  6222    2452182  82733.347536  57974.9575618927740     8.73    11.48          2      0.00336  230244.357610   82964.357610
 6223  6223    2452356  82739.218105  57974.9576298391810    15.58    22.97          3      0.00433  230250.227715   82970.227715
 6224  6224    2452425  82741.546109  57974.9576567836670    17.20    36.96          5      0.00536  230252.555535   82972.555535
 6225  6225    2452464  82742.861843  57974.9576720120700     7.98    17.16          5      0.00317  230253.871165   82973.871165
 6226  6226    2452487  82743.637594  57974.9576809906690    34.07    47.62          5     -0.00392  230254.646854   82974.646855
 6227  6227    2452537  82745.324742  57974.9577005178500    10.82    12.83          2      0.00261  230256.333870   82976.333870
 6228  6228    2452639  82748.766024  57974.9577403474940    13.59    16.60          2      0.00072  230259.774879   82979.774880
 6229  6229    2452781  82753.557108  57974.9577957998590     6.66     8.73          2      0.00622  230304.565585   82984.565585
 6230  6230    2452848  82755.817426  57974.9578219609470     8.56    10.88          2      0.00108  230306.825725   82986.825725
 6231  6231    2452887  82757.133340  57974.9578371914370     8.87    12.12          2      0.00422  230308.141535   82988.141535
 6232  6232    2452898  82757.504399  57974.9578414861060     5.91    11.16          3      0.00225  230308.512564   82988.512565
 6233  6233    2452995  82760.776878  57974.9578793620220     6.63     8.88          2     -0.00289  230311.784784   82991.784785
 6234  6234    2453188  82767.288568  57974.9579547287940    26.23    41.80          4      0.00097  230318.295960   82998.295960
 6235  6235    2453377  82773.665061  57974.9580285307900    26.68    31.23          2     -0.00250  230324.671950   83004.671950
 6236  6236    2453556  82779.704379  57974.9580984303100     7.24    21.43          5      0.00028  230330.710789   83010.710790
 6237  6237    2453587  82780.750326  57974.9581105361790    15.20    20.79          2      0.00156  230331.756655   83011.756655
 6238  6238    2454091  82797.754405  57974.9583073426430     5.86     5.86          1     -0.00469  230348.759390   83028.759390
 6239  6239    2454255  82803.287842  57974.9583713870590     8.45    18.77          4      0.00400  230354.292390   83034.292390
 6240  6240    2454299  82804.772254  57974.9583885677570     6.46     9.00          2      0.00117  230355.776685   83035.776685
 6241  6241    2454332  82805.885537  57974.9584014529790    40.72    48.18          2     -0.00144  230356.889880   83036.889880
 6242  6242    2454419  82808.820954  57974.9584354277120    14.72    27.13          4      0.00292  230359.825064   83039.825065
 6243  6243    2454579  82814.218986  57974.9584979049340     6.73    13.48          3     -0.00161  230405.222670   83045.222670
 6244  6244    2454598  82814.860081  57974.9585053250180     7.06    17.33          4      0.00003  230405.863714   83045.863715
 6245  6245    2454771  82820.696842  57974.9585728801150     7.80    11.51          3     -0.00086  230411.700014   83051.700015
 6246  6246    2454995  82828.254489  57974.9586603528830     6.28    13.07          3      0.00456  230419.257064   83059.257065
 6247  6247    2455217  82835.744281  57974.9587470402940     6.62    12.63          4     -0.00125  230426.746264   83066.746265
 6248  6248    2455247  82836.756331  57974.9587587538300     7.95     7.95          1     -0.00450  230427.758235   83067.758235
 6249  6249    2455270  82837.532432  57974.9587677364860    13.87    14.70          2     -0.00119  230428.534274   83068.534275
 6250  6250    2455335  82839.725486  57974.9587931190530     6.29    10.10          3     -0.00006  230430.727155   83070.727155
 6251  6251    2455341  82839.927922  57974.9587954620540     5.81     8.98          3      0.00008  230430.929575   83070.929575
 6252  6252    2455351  82840.265248  57974.9587993662980     7.17     7.17          1     -0.00172  230431.266875   83071.266875
 6253  6253    2455385  82841.412379  57974.9588126432770    72.67    81.04          3     -0.00125  230432.413914   83072.413915
 6254  6254    2455644  82850.150839  57974.9589137828610     9.13    13.09          3      0.00297  230441.151685   83081.151685
 6255  6255    2455730  82853.052239  57974.9589473638780     8.64    17.85          3     -0.00081  230444.052855   83084.052855
 6256  6256    2456019  82862.802669  57974.9590602160770     5.95     8.88          3     -0.00225  230453.802515   83093.802515
 6257  6257    2456034  82863.308879  57974.9590660749950    11.55    20.14          4      0.00161  230454.308684   83094.308685
 6258  6258    2456056  82864.051148  57974.9590746660610     7.01    11.98          3      0.00214  230455.050894   83095.050895
 6259  6259    2456104  82865.670455  57974.9590934080380     6.40    10.43          3     -0.00228  230456.670075   83096.670075
 6260  6260    2456332  82873.363003  57974.9591824421630     7.14    11.40          2      0.00153  230504.362015   83104.362015
 6261  6261    2456334  82873.430359  57974.9591832217470    17.58    19.32          2     -0.00208  230504.429365   83104.429365
 6262  6262    2456495  82878.862183  57974.9592460900860     9.52    13.78          2     -0.00500  230509.860759   83109.860760
 6263  6263    2456507  82879.267235  57974.9592507781890    13.74    20.02          3      0.00058  230510.265780   83110.265780
 6264  6264    2456522  82879.773245  57974.9592566347780     6.30     6.30          1     -0.00150  230510.771749   83110.771750
 6265  6265    2456594  82882.202472  57974.9592847508350    46.36    51.06          2     -0.00042  230513.200784   83113.200785
 6266  6266    2456686  82885.306457  57974.9593206765820     8.80    13.28          3      0.00036  230516.304524   83116.304525
 6267  6267    2456773  82888.241714  57974.9593546494590    67.53    74.11          3      0.00028  230519.239549   83119.239550
 6268  6268    2456860  82891.176956  57974.9593886221820     6.10    14.38          4     -0.00042  230522.174559   83122.174560
 6269  6269    2456886  82892.054340  57974.9593987770880     5.60    11.37          3      0.00472  230523.051875   83123.051875
 6270  6270    2456894  82892.323971  57974.9594018978050     8.14    11.11          2     -0.00353  230523.321484   83123.321485
 6271  6271    2456903  82892.627795  57974.9594054142980    16.77    34.24          5      0.00169  230523.625285   83123.625285
 6272  6272    2456936  82893.741188  57974.9594183007870     7.21    29.09          6      0.00233  230524.738589   83124.738590
 6273  6273    2456964  82894.685908  57974.9594292350460     7.02    21.16          5      0.00328  230525.683235   83125.683235
 6274  6274    2457003  82896.001617  57974.9594444631550    74.15    84.86          3      0.00047  230526.998840   83126.998840
 6275  6275    2457112  82899.678977  57974.9594870251900    16.38    20.22          3     -0.00414  230530.675910   83130.675910
